BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8038,36,,B2,112 LENHART STREET,,10307,2,0,2,3772,3130,2004,1,B2,988888,09/05/2023
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8044,5,,B3,7355 AMBOY ROAD,,10307,2,0,2,4440,3542,1915,1,B3,0,11/08/2023
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8045,27,,B2,233 YETMAN AVENUE,,10307,2,0,2,6731,4131,2005,1,B2,995000,07/09/2023
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8046,92,,B3,234 YETMAN AVENUE,,10307,2,0,2,6020,1359,1915,1,B3,525000,08/03/2024
5,TOTTENVILLE,03 THREE FAMILY DWELLINGS,1,7997,61,,C0,5315 ARTHUR KILL ROAD,,10307,3,0,3,6760,1964,1910,1,C0,730000,28/11/2023
5,TOTTENVILLE,03 THREE FAMILY DWELLINGS,1,8031,57,,C0,489 CRAIG AVENUE,,10307,3,0,3,5616,2610,1901,1,C0,715000,07/11/2023
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1031,,R3,"127 SURFSIDE PLAZA, 31",31,10307,1,,1,,,1988,1,R3,215000,17/01/2024
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1034,,R3,"372 SPRAGUE AVENUE, B-34",34,10307,1,,1,,,1988,1,R3,256859,20/10/2023
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1087,,R3,"108 SURFSIDE PLAZA, 87",87,10307,1,,1,,,1988,1,R3,215000,30/06/2023
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1099,,R3,"158 SURFSIDE PLAZA, 99",99,10307,1,,1,,,1988,1,R3,429000,25/08/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7799,17,,V0,N/A AMBOY ROAD,,10307,0,0,0,6240,0,,1,V0,0,11/10/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7799,23,,V0,N/A MINERVA AVENUE,,10307,0,0,0,15576,0,,1,V0,0,11/10/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7799,30,,V0,N/A MINERVA AVENUE,,10307,0,0,0,13250,0,,1,V0,0,11/10/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1,7818,75,,A1,27 JACOB STREET,,10307,1,0,1,5900,0,2023,1,V0,1262630,18/10/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7853,200,,V0,N/A TRUMAN STREET,,10307,0,0,0,13971,0,,1,V0,0,24/05/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7891,21,,V0,N/A MANHATTAN STREET,,10307,0,0,0,2500,0,,1,V0,0,09/11/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7914,74,,V0,N/A MAIN STREET,,10307,0,0,0,37000,0,,1,V0,1282995,09/11/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7916,16,,V0,N/A SWINNERTON STREET,,10307,0,0,0,5144,0,,1,V0,0,18/07/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7916,20,,V0,N/A SWINNERTON STREET,,10307,0,0,0,1360,0,,1,V0,40000,12/06/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1,7940,43,,A1,N/A MASSACHUSETTS STREET,,10307,1,0,1,3560,0,,1,V0,0,18/10/2023
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,8017,6,,V0,N/A NASHVILLE STREET,,10307,0,0,0,3802,0,,1,V0,0,01/02/2024
5,TOTTENVILLE,06 TAX CLASS 1 - OTHER,1,7862,27,,Z0,656 ROCKAWAY STREET,,10307,0,0,0,2500,0,,1,Z0,1130000,16/10/2023
5,TOTTENVILLE,06 TAX CLASS 1 - OTHER,1,7865,23,,G0,556 ROCKAWAY STREET,,10307,0,0,0,2500,0,,1,G0,572000,08/12/2023
5,TOTTENVILLE,07 RENTALS - WALKUP APARTMENTS,2A,7799,11,,C3,"7088 AMBOY ROAD, 4",,10307,4,0,4,6396,2772,1983,2,C3,0,11/10/2023
5,TOTTENVILLE,21 OFFICE BUILDINGS,4,8026,36,,O8,111 MAIN STREET,,10307,1,1,2,4515,1452,1939,4,O8,700000,11/01/2024
5,TOTTENVILLE,22 STORE BUILDINGS,4,8047,1,,K4,7481 AMBOY ROAD,,10307,1,2,3,8349,3289,1915,4,K4,950000,14/07/2023
5,TOTTENVILLE,29 COMMERCIAL GARAGES,4,8021,49,,G2,5230 ARTHUR KILL ROAD,,10307,0,1,1,4300,600,1931,4,G2,0,09/02/2024
5,TOTTENVILLE,36 OUTDOOR RECREATIONAL FACILITIES,4,7998,80,,Q8,209 ELLIS STREET,,10307,0,0,0,54290,0,,4,Q8,5500000,16/11/2023
5,TOTTENVILLE,36 OUTDOOR RECREATIONAL FACILITIES,4,7998,88,,Q8,201 ELLIS STREET,,10307,0,2,2,55060,1440,1931,4,Q8,5500000,16/11/2023
5,TOTTENVILLE,36 OUTDOOR RECREATIONAL FACILITIES,4,7998,100,,Q8,210 ELLIS STREET,,10307,0,0,0,134304,0,,4,Q8,5500000,16/11/2023
5,TOTTENVILLE,37 RELIGIOUS FACILITIES,4,7914,72,,M1,291 MAIN STREET,,10307,0,0,0,26375,21667,1931,4,M1,0,21/12/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,108,,A5,129 RIDGEWAY AVENUE,,10314,1,0,1,1512,1202,2004,1,A5,548000,16/05/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,110,,A5,125 RIDGEWAY AVENUE,,10314,1,0,1,1512,1202,2004,1,A5,580000,04/05/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,114,,A5,117 RIDGEWAY AVENUE,,10314,1,0,1,1512,1202,2004,1,A5,595000,13/11/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,123,,A5,42 CALVANICO LANE,,10314,1,0,1,2170,1202,2004,1,A5,599999,29/01/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,131,,A5,26 CALVANICO LANE,,10314,1,0,1,2170,1202,2004,1,A5,0,11/08/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,141,,A5,53 RIDGEWAY AVENUE,,10314,1,0,1,1871,1308,2004,1,A5,620000,02/06/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,267,,A2,130 RICHE AVENUE,,10314,1,0,1,5000,1196,1955,1,A2,360000,23/01/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,274,,A2,140 RICHE AVENUE,,10314,1,0,1,6600,1196,1955,1,A2,0,12/09/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,274,,A2,140 RICHE AVENUE,,10314,1,0,1,6600,1196,1955,1,A2,0,26/09/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,274,,A2,140 RICHE AVENUE,,10314,1,0,1,6600,1196,1955,1,A2,0,09/11/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2620,161,,A5,27 SIMMONS LANE,,10314,1,0,1,2880,1240,2004,1,A5,290000,18/08/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2620,161,,A5,27 SIMMONS LANE,,10314,1,0,1,2880,1240,2004,1,A5,635000,15/03/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2620,323,,A5,79 SIMMONS LANE,,10314,1,0,1,1148,1480,1990,1,A5,319410,21/06/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2620,332,,A5,61 SIMMONS LANE,,10314,1,0,1,1148,1480,1989,1,A5,0,08/08/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2620,339,,A5,10 SIMMONS LANE,,10314,1,0,1,1078,1480,1989,1,A5,380500,17/08/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2620,339,,A5,10 SIMMONS LANE,,10314,1,0,1,1078,1480,1989,1,A5,529000,22/03/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2620,358,,A5,23 SIMMONS LOOP,,10314,1,0,1,1792,1240,1989,1,A5,407500,17/10/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2620,376,,A5,60 SIMMONS LANE,,10314,1,0,1,2200,1480,1990,1,A5,0,26/09/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2625,85,,A5,77 CHURCH AVENUE,,10314,1,0,1,5115,1192,1989,1,A5,0,22/06/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2625,136,,A1,107 BURKE AVENUE,,10314,1,0,1,2500,1500,2019,1,A1,0,26/05/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2625,150,,A5,10 TEMPLE COURT,,10314,1,0,1,767,1348,1989,1,A5,530000,27/07/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2625,152,,A5,16 TEMPLE COURT,,10314,1,0,1,855,1348,1989,1,A5,498000,04/03/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2627,15,,A1,98 BURKE AVENUE,,10314,1,0,1,2500,1500,2006,1,A1,0,18/09/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2627,23,,A1,110 BURKE AVENUE,,10314,1,0,1,5000,1785,1901,1,A1,735000,21/12/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2627,53,,A5,41 SHELLEY AVENUE,,10314,1,0,1,2500,1400,1988,1,A5,289750,02/06/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2627,53,,A5,41 SHELLEY AVENUE,,10314,1,0,1,2500,1400,1988,1,A5,450000,28/06/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2627,53,,A5,41 SHELLEY AVENUE,,10314,1,0,1,2500,1400,1988,1,A5,640000,22/11/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2628,67,,A1,77 SHELLEY AVENUE,,10314,1,0,1,2500,1500,2015,1,A1,0,10/01/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2629,63,,A1,33 MILDRED AVENUE,,10314,1,0,1,8850,2292,1901,1,A1,0,19/10/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2629,82,,A1,63 MILDRED AVENUE,,10314,1,0,1,5700,1490,1925,1,A1,0,17/01/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2631,51,,A5,35 WATSON AVENUE,,10314,1,0,1,2200,1280,1993,1,A5,0,05/10/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2632,9,,A1,22 WATSON AVENUE,,10314,1,0,1,7500,1188,1920,1,A1,10,02/08/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2633,4,,A1,48 WATSON AVENUE,,10314,1,0,1,7500,1480,1920,1,A1,10,01/05/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2634,35,,A1,149 WILD AVENUE,,10314,1,0,1,5661,1052,1930,1,A1,480000,22/05/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2634,49,,A5,185 MELVIN AVENUE,,10314,1,0,1,1430,924,1987,1,A5,442000,26/05/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2637,26,,A1,45A ALBERTA AVENUE,,10314,1,0,1,4260,2110,2005,1,A1,0,15/01/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2641,74,,A1,127 ROSWELL AVENUE,,10314,1,0,1,2787,1650,2012,1,A1,815000,23/01/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2642,6,,A1,196 WILD AVENUE,,10314,1,0,1,7625,1568,1901,1,A1,515000,23/02/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2770,16,,A5,117 MELVIN AVE,,10314,1,0,1,3103,1500,2003,1,A5,580000,18/01/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2771,36,,A1,9 WILD AVENUE,,10314,1,0,1,2664,1495,2011,1,A1,770000,13/11/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2771,39,,A5,15 GLEN STREET,,10314,1,0,1,1792,1800,2007,1,A5,0,31/01/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2772,5,,A5,184 CANNON AVENUE,,10314,1,0,1,3915,1332,1965,1,A5,0,10/07/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2772,38,,A1,N/A BURKE AVENUE,,10305,1,0,1,3325,2196,2022,1,A1,906243,10/08/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2772,39,,A1,50 BURKE AVENUE,,10305,1,0,1,3327,2196,2022,1,A1,854312,30/10/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2772,40,,A1,7 BURKE AVENUE,,10314,1,0,1,3332,2196,2022,1,A1,849000,26/10/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2772,95,,A5,61 PARISH AVENUE,,10314,1,0,1,4342,1260,1965,1,A5,660000,06/11/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2774,17,,A5,124 CANNON AVENUE,,10314,1,0,1,3840,816,1955,1,A5,630000,01/12/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2774,58,,A1,3981 VICTORY BOULEVARD,,10314,1,0,1,8370,1970,1925,1,A1,0,20/09/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2774,81,,A5,67 BURKE AVENUE,,10314,1,0,1,2992,1072,1993,1,A5,0,08/08/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2774,84,,A2,61 BURKE AVENUE,,10314,1,0,1,6726,1644,1955,1,A2,0,14/06/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2774,102,,A1,27 PRICES LANE,,10314,1,0,1,4900,1606,1925,1,A1,800000,03/08/2023
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2776,89,,A1,129 CANNON AVENUE,,10314,1,0,1,14800,1232,1901,1,A1,0,12/03/2024
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2784,1,,A1,3893 VICTORY BOULEVARD,,10314,1,0,1,5000,1130,1901,1,A1,0,05/01/2024
5,TRAVIS,02 TWO FAMILY DWELLINGS,1,2140,225,,B2,193 SIGNS ROAD,,10314,2,0,2,11000,2144,1965,1,B2,0,24/12/2023
5,TRAVIS,02 TWO FAMILY DWELLINGS,1,2625,95,,B2,177 BURKE AVENUE,,10314,2,0,2,4583,3300,2023,1,B2,1196444,05/04/2024
5,TRAVIS,02 TWO FAMILY DWELLINGS,1,2634,38,,B9,151 WILD AVENUE,,10314,2,0,2,2975,2343,1998,1,B9,805000,09/01/2024
5,TRAVIS,02 TWO FAMILY DWELLINGS,1,2770,49,,B2,20 WILD AVENUE,,10314,2,0,2,3075,1656,1965,1,B2,867500,14/09/2023
5,TRAVIS,02 TWO FAMILY DWELLINGS,1,2772,83,,B2,39 PARISH AVENUE,,10314,2,0,2,5325,2012,1965,1,B2,10,03/04/2024
5,TRAVIS,02 TWO FAMILY DWELLINGS,1,2776,43,,B9,121 CANNON AVE,,10314,2,0,2,2000,1350,2003,1,B9,10,01/05/2023
5,TRAVIS,03 THREE FAMILY DWELLINGS,1,2629,66,,C0,37 MILDRED AVENUE,,10314,3,0,3,4500,1633,1990,1,C0,837500,20/09/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1011,,R3,271A SIGNS ROAD,,10314,1,,1,,,1983,1,R3,0,01/11/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1022,,R3,271M SIGNS ROAD,,10314,1,,1,,,1983,1,R3,0,24/05/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1044,,R3,"361D SIGNS ROAD, N/A",,10314,1,,1,,,1983,1,R3,0,29/12/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1046,,R3,361F SIGNS,,10314,1,,1,,,1983,1,R3,0,15/05/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1055,,R3,"373J SIGNS ROAD, N/A",,10314,1,,1,,,1983,1,R3,0,18/07/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1070,,R3,"225B SIGNS ROAD, N/A",,10314,1,,1,,,1983,1,R3,505000,10/10/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1085,,R3,"245 SIGNS ROAD, N/A",,10314,1,,1,,,1983,1,R3,545000,26/01/2024
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1091,,R3,"245G SIGNS ROAD, N/A",,10314,1,,1,,,1983,1,R3,580000,28/03/2024
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1202,,R3,"140B DINSMORE STREET, N/A",,10314,1,,1,,,1983,1,R3,575000,28/09/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1252,,R3,"60B DINSMORE STREET, N/A",,10314,1,,1,,,1983,1,R3,554000,30/06/2023
5,TRAVIS,04 TAX CLASS 1 CONDOS,1A,2140,1268,,R3,"80F DINSMORE STREET, F",F,10314,1,,1,,,1983,1,R3,0,13/05/2023
5,TRAVIS,05 TAX CLASS 1 VACANT LAND,1B,2780,92,,V0,N/A CANNON AVENUE,,10314,0,0,0,8655,0,,1,V0,0,05/01/2024
5,TRAVIS,22 STORE BUILDINGS,4,2661,4,,K4,4392 VICTORY BOULEVARD,,10314,0,2,2,945,1770,2010,4,K4,455000,01/08/2023
5,TRAVIS,26 OTHER HOTELS,4,2647,1,,H3,290 WILD AVENUE,,10314,1,0,1,37300,44182,2007,4,H3,15350000,11/12/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,69,25,,A1,259 FILLMORE STREET,,10301,1,0,1,2544,2090,1920,1,A1,575000,31/08/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,73,1,,A1,163 CLINTON AVENUE,,10301,1,0,1,9300,3360,1901,1,A1,800000,13/09/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,73,100,,A1,29 GRACE COURT,,10301,1,0,1,4150,1361,1901,1,A1,566160,12/07/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,73,136,,A1,139 HENDERSON AVENUE,,10301,1,0,1,6200,2730,1901,1,A1,680000,04/08/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,91,3,,A3,203 CLINTON AVENUE,,10301,1,0,1,13000,5280,1910,1,A3,860000,22/08/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,91,27,,A1,2 CLINTON COURT,,10301,1,0,1,5490,2200,2004,1,A1,800000,11/08/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,91,94,,A1,223 PROSPECT AVENUE,,10301,1,0,1,15375,4974,1910,1,A1,800000,29/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,91,122,,A2,25 CLINTON COURT,,10301,1,0,1,5720,1820,1960,1,A2,485000,25/01/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,25,,A2,245 KISSEL AVENUE,,10310,1,0,1,8000,1140,1950,1,A2,620000,25/07/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,70,,A2,47 WESTBURY AVENUE,,10301,1,0,1,6000,1250,1950,1,A2,0,29/09/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,73,,A1,43 WESTBURY AVENUE,,10301,1,0,1,5000,2000,1925,1,A1,880900,01/08/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,103,,A2,14 BRENTWOOD AVENUE,,10301,1,0,1,6000,2000,1945,1,A2,0,22/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,179,,A1,5 LOIS PLACE,,10301,1,0,1,6755,2460,1950,1,A1,950000,28/11/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,205,,A2,31 DEVON PLACE,,10301,1,0,1,8000,1810,1935,1,A2,798500,21/08/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,232,,A2,22 CALDERA PLACE,,10301,1,0,1,7000,1000,1955,1,A2,0,15/12/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,236,,A2,30 CALDERA PLACE,,10301,1,0,1,6000,928,1930,1,A2,0,02/11/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,236,,A2,30 CALDERA PLACE,,10301,1,0,1,6000,928,1930,1,A2,715000,25/07/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,386,,A1,34 SPRINGHILL AVENUE,,10301,1,0,1,4000,1950,1955,1,A1,0,14/12/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,454,,A1,56 CONYINGHAM AVENUE,,10301,1,0,1,4000,1617,1935,1,A1,0,27/11/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,572,,A3,84 VALENCIA AVENUE,,10301,1,0,1,10000,8100,2006,1,A3,0,03/10/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,587,,A1,56 VALENCIA AVENUE,,10301,1,0,1,4000,1236,1940,1,A1,600000,27/10/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,101,809,,A1,5 PENBROKE AVENUE,,10301,1,0,1,6680,2288,1930,1,A1,870000,08/05/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,124,24,,A1,337 STANLEY AVENUE,,10301,1,0,1,3210,1300,1910,1,A1,0,12/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,124,24,,A1,337 STANLEY AVENUE,,10301,1,0,1,3210,1300,1910,1,A1,535888,10/10/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,128,26,,A1,767 BRIGHTON AVENUE,,10301,1,0,1,4264,1332,1930,1,A1,399500,06/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,128,44,,A1,416 CASTLETON AVENUE,,10301,1,0,1,3399,1056,1920,1,A1,309270,07/12/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,130,20,,A1,770 BRIGHTON AVENUE,,10301,1,0,1,3270,1476,1930,1,A1,520000,09/01/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,132,263,,A1,77 WALBROOKE AVENUE,,10301,1,0,1,5000,1536,1935,1,A1,840000,06/07/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,132,314,,A1,111 DELAFIELD AVENUE,,10301,1,0,1,4000,1392,1935,1,A1,150000,14/03/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,132,329,,A1,37 WALBROOKE,,10301,1,0,1,5000,1500,1935,1,A1,0,20/09/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,132,347,,A2,44 HUNTER PLACE,,10301,1,0,1,3960,1300,1955,1,A2,663000,20/03/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,133,39,,A1,674 CASTLETON AVENUE,,10301,1,0,1,2910,1425,1925,1,A1,530000,15/05/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,133,84,,A1,464 KISSEL AVENUE,,10301,1,0,1,5250,2470,1930,1,A1,0,05/09/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,133,87,,A1,468 KISSEL AVENUE,,10301,1,0,1,5250,1356,1935,1,A1,615000,19/12/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,134,36,,A1,409 BARD AVENUE,,10310,1,0,1,4551,1192,1910,1,A1,0,27/01/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,139,34,,A1,256 BARD AVENUE,,10310,1,0,1,11550,3347,1899,1,A1,750000,23/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,139,78,,A1,271 DAVIS AVENUE,,10310,1,0,1,2500,1436,1945,1,A1,589000,31/05/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,141,1,,A1,337 DAVIS AVE,,10310,1,0,1,3700,1393,1920,1,A1,580000,18/05/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,141,20,,A1,299 DAVIS AVENUE,,10310,1,0,1,3700,1247,1930,1,A1,0,22/02/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,144,64,,A1,421 DAVIS AVENUE,,10310,1,0,1,6336,2400,1950,1,A1,0,26/07/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,146,27,,A1,471 DAVIS AVENUE,,10310,1,0,1,5600,2380,1935,1,A1,839000,02/11/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,151,21,,A1,274 DAVIS AVENUE,,10310,1,0,1,5425,1430,1925,1,A1,599000,26/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,151,69,,A9,807 CASTLETON AVENUE,,10310,1,0,1,2020,1600,1930,1,A9,0,01/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,153,15,,A2,390 DAVIS AVENUE,,10310,1,0,1,3700,860,1920,1,A2,600000,10/01/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,153,25,,A1,408 DAVIS AVENUE,,10310,1,0,1,5000,1128,1925,1,A1,0,01/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,153,28,,A1,412 DAVIS AVENUE,,10310,1,0,1,3700,1536,1925,1,A1,588880,28/09/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,154,51,,A1,417 PELTON AVENUE,,10310,1,0,1,2325,1300,1915,1,A1,450000,16/08/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,154,53,,A1,415 PELTON AVENUE,,10310,1,0,1,2325,1300,1925,1,A1,0,05/06/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,155,49,,A2,406 PELTON AVENUE,,10310,1,0,1,4092,1196,1945,1,A2,0,25/01/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,155,85,,A1,367 OAKLAND AVENUE,,10310,1,0,1,5800,1750,1920,1,A1,0,20/07/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,155,131,,A2,450 PELTON AVENUE,,10310,1,0,1,3864,1050,1955,1,A2,640000,17/10/2023
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,156,1,,A2,84 DEKAY STREET,,10310,1,0,1,5400,1243,1940,1,A2,537000,25/01/2024
5,WEST NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,158,124,,A1,166 ELM STREET,,10310,1,0,1,7176,1360,1899,1,A1,500000,28/07/2023
